7,5,4,2,3,3,0,0,1,up
7,5,4,0,2,4,0,0,2,right
7,5,5,0,2,2,0,1,0,up
7,6,0,1,3,0,1,0,0,left
7,6,1,2,3,0,0,0,0,up
7,6,1,0,2,3,0,0,1,right
7,6,1,1,2,3,1,0,0,left
7,6,1,2,2,3,0,1,0,up
7,6,1,3,3,0,2,0,0,left
7,6,2,3,3,0,2,0,0,up
7,6,2,0,4,1,0,0,2,right
7,6,2,4,1,0,1,2,0,left
7,6,2,0,4,2,0,1,2,right
7,6,3,1,4,2,0,1,0,up
7,6,3,1,4,2,0,0,2,right
7,6,3,1,4,3,0,1,0,up
7,6,3,1,4,3,2,0,0,left
7,6,4,1,4,0,2,1,0,up
7,6,4,0,1,4,0,2,2,right
7,6,5,1,1,2,0,2,0,up
7,6,5,0,2,2,0,1,2,right
7,6,5,1,2,3,0,1,0,up
7,6,5,1,2,3,2,0,0,left
7,6,5,1,2,3,0,2,1,right
7,6,5,2,3,3,0,0,1,up
7,6,5,0,2,4,0,0,2,right
7,6,5,2,4,0,1,2,0,left
7,6,5,0,2,4,1,2,1,right
7,6,5,2,3,4,0,0,1,up
7,6,5,2,3,4,2,0,0,left
7,6,5,3,3,4,0,1,0,up
7,6,5,0,4,4,0,0,2,right
7,6,5,0,1,5,0,0,2,right
7,6,6,1,1,2,0,0,0,up
7,7,0,2,2,0,1,0,0,left
8,0,0,3,0,0,2,0,0,left
8,2,0,3,0,0,2,0,0,up
8,2,0,3,1,0,2,0,0,up
8,2,1,3,1,0,2,0,0,up
8,2,1,3,2,0,2,0,0,left
8,3,2,3,0,0,2,0,0,up
8,3,2,0,3,1,0,0,2,right
8,4,2,0,1,1,0,0,2,up
8,4,2,2,0,0,1,2,0,left
8,4,2,2,2,1,1,0,0,up
8,4,2,0,3,1,0,0,2,right
8,4,2,1,3,1,2,0,0,left
8,4,2,1,3,1,2,1,0,left
2,0,0,0,0,0,1,0,0,left
2,0,1,1,0,0,0,0,0,up
2,1,0,1,2,0,0,0,0,left
2,1,0,1,2,0,1,0,0,left
2,1,1,2,2,0,0,0,0,up
2,2,0,3,0,0,2,0,0,left
3,0,0,3,0,0,2,1,0,left
4,1,1,2,0,0,0,0,0,up
4,2,1,2,0,0,0,0,0,up
4,2,1,0,2,1,0,0,0,right
4,3,2,0,0,2,0,0,0,up
4,3,2,2,0,0,1,0,0,left
4,3,2,0,2,1,0,0,1,right
4,3,2,2,1,0,2,1,0,left
4,3,3,3,2,0,0,0,0,up
4,4,0,3,2,1,0,0,0,left
4,4,2,3,2,0,0,0,0,up
5,2,0,3,2,1,0,0,0,left
5,3,2,3,0,1,0,0,0,up
5,3,2,0,3,1,0,0,1,right
5,4,2,0,1,2,0,0,0,up
5,4,3,0,1,1,0,0,0,up
5,4,3,2,0,0,1,0,0,left
5,4,3,0,2,1,0,0,1,right
5,4,3,1,2,2,0,0,0,up
5,4,3,0,1,3,0,0,1,right
5,4,4,1,1,1,0,0,0,up
5,5,0,2,1,0,1,0,0,left
6,1,0,2,1,0,1,0,0,left
6,2,1,2,0,0,1,0,0,up
6,2,1,2,1,0,1,0,0,up
6,2,1,0,2,1,0,0,2,right
6,3,2,1,0,2,0,0,0,up
6,3,2,1,2,0,1,0,0,left
6,3,2,2,2,1,0,0,0,up
6,3,2,0,3,1,0,0,1,right
6,4,2,1,0,2,0,0,0,up
6,4,3,1,1,0,0,0,0,up
6,4,3,2,0,0,1,0,0,left
6,4,3,2,1,0,1,0,0,up
6,4,3,2,2,0,1,0,0,left
6,4,3,3,0,0,2,0,0,left
6,4,3,3,0,1,2,0,0,up
6,4,3,3,1,0,2,1,0,left
6,4,3,3,2,0,2,1,0,left
6,4,3,3,3,0,2,1,0,left
6,4,3,3,3,1,2,1,0,up
6,4,3,0,4,1,0,2,2,right
6,5,3,1,2,1,0,0,2,up
6,5,3,1,2,1,1,2,0,left
6,5,3,2,3,2,0,0,0,up
6,5,3,2,3,2,0,0,1,right
6,5,3,2,3,2,0,0,2,right
6,5,3,2,3,3,0,1,0,up
6,5,4,2,3,0,1,1,0,up
6,5,4,0,2,3,0,1,2,right
6,5,4,1,2,3,1,2,0,left
6,5,4,2,3,3,0,0,1,up
6,5,4,0,2,4,0,2,1,right
6,5,5,1,3,1,0,0,0,up
6,6,0,1,3,1,1,0,0,left
7,0,0,1,3,1,1,2,0,left
7,3,2,2,2,0,0,0,0,up
7,3,2,3,0,0,2,0,0,left
7,3,2,3,1,0,2,0,0,up
7,3,2,3,1,1,2,0,0,up
7,3,2,0,3,2,0,2,1,right
7,4,3,1,2,1,0,0,0,up
7,4,3,2,2,1,0,0,0,up
7,4,3,3,1,0,1,0,0,left
7,4,3,3,1,1,1,0,0,up
7,4,3,3,2,1,1,0,0,up
7,4,3,3,2,1,2,0,0,left
7,4,3,3,2,1,0,2,1,right
7,4,3,3,3,2,1,0,0,up
7,4,3,0,4,2,0,0,2,right
7,5,3,1,0,3,0,0,0,up
7,5,4,1,2,0,0,0,0,up
7,5,4,0,1,2,0,0,1,right
7,5,4,1,1,2,0,0,1,up
7,5,4,0,2,2,0,0,2,right
7,5,4,1,2,3,0,0,0,up
7,5,4,1,2,3,1,0,0,left
7,5,4,2,2,3,0,1,0,up
7,5,4,0,3,3,0,0,2,right
7,5,4,0,0,4,0,1,2,right
7,5,5,1,1,2,0,0,0,up
7,6,0,2,2,0,1,0,0,left
7,6,1,2,2,0,1,0,0,up
7,6,1,3,0,0,1,2,0,left
7,6,1,3,3,0,1,0,0,up
7,6,2,3,3,0,1,0,0,up
7,6,2,3,3,1,1,0,0,up
7,6,2,4,1,0,2,0,0,left
7,6,3,4,1,0,2,0,0,up
7,6,3,0,4,1,0,2,1,right
7,6,3,2,4,2,0,2,0,up
7,6,3,2,4,3,0,2,0,up
7,6,3,2,4,3,2,1,0,left
7,6,4,3,4,1,0,1,0,up
7,6,4,3,4,1,2,0,0,left
7,6,4,3,4,1,3,0,0,left
7,6,4,4,4,2,0,0,0,up
7,6,4,5,2,0,1,0,0,left
7,6,4,0,5,2,0,0,2,right
7,6,4,1,5,3,0,0,0,up
7,6,4,1,5,3,0,0,1,right
7,6,4,1,5,3,0,0,2,right
7,6,4,1,5,3,0,1,2,right
7,6,4,1,5,3,0,2,2,right
7,6,4,1,5,3,0,1,3,right
7,6,4,2,5,4,0,1,0,up
7,6,4,2,5,4,2,0,0,left
7,6,5,3,5,1,0,0,0,up
7,6,5,3,5,1,0,0,1,right
7,6,5,3,5,2,0,1,0,up
7,6,5,3,5,2,0,0,2,right
7,6,5,3,5,3,0,1,0,up
7,6,5,3,5,3,0,0,2,right
7,6,5,3,5,3,0,1,2,right
7,6,5,3,5,3,0,2,2,right
7,6,5,3,5,3,0,1,3,right
7,6,5,3,5,4,1,1,0,up
7,6,5,3,5,4,0,1,2,right
7,6,5,3,5,4,2,2,0,left
7,6,5,3,5,4,3,1,0,left
7,6,5,4,5,4,0,1,1,up
7,6,5,4,5,4,0,1,2,right
7,6,5,4,5,4,0,2,2,right
7,6,5,4,5,4,0,1,3,right
7,6,5,4,5,4,0,2,3,right
2,0,0,0,0,0,0,0,0,up
2,0,1,0,0,0,0,0,0,up
2,1,1,0,0,0,0,0,0,up
2,2,0,1,0,0,0,0,0,left
3,0,0,2,0,0,0,0,0,left
0,0,3,0,0,2,0,0,1,right
1,3,0,2,0,0,1,0,0,left
0,1,3,0,0,2,0,0,2,right
0,2,3,0,0,3,0,0,0,up
2,3,0,1,3,0,0,0,0,left
2,4,0,2,0,0,0,0,0,up
3,4,1,0,0,0,0,0,0,up
3,4,1,1,0,0,0,0,0,up
3,4,1,1,0,0,1,0,0,left
3,4,1,2,1,0,0,0,0,up
3,4,1,2,2,0,0,0,0,up
3,4,1,3,0,0,1,0,0,left
4,4,2,1,0,0,0,0,0,up
5,2,0,2,0,0,0,0,0,left
5,2,1,0,0,2,0,0,0,right
5,2,1,1,2,0,0,0,0,left
5,3,1,2,0,0,0,0,0,up
5,3,1,2,2,0,0,0,0,up
5,3,1,3,0,0,1,0,0,left
5,3,2,3,0,0,1,0,0,up
5,3,2,0,3,1,0,0,1,right
5,4,2,1,0,2,0,0,0,up
5,4,3,2,0,0,0,0,0,up
5,4,3,0,0,2,0,0,1,right
5,4,3,0,0,2,0,0,2,right
5,4,3,0,1,3,0,0,0,up
5,4,4,0,1,1,0,0,0,up
5,5,0,2,0,0,1,0,0,left
6,0,0,2,1,0,1,0,0,left
6,2,0,2,0,0,1,0,0,up
6,2,1,2,0,0,1,0,0,up
6,2,1,2,1,0,1,0,0,left
6,2,1,2,2,0,1,0,0,up
6,3,2,2,0,0,1,0,0,up
6,3,2,2,1,0,1,0,0,left
6,3,2,0,2,2,0,0,1,right
6,3,2,1,3,0,1,0,0,left
6,4,2,2,1,0,0,0,0,up
6,4,2,0,2,1,0,0,1,right
6,4,2,1,2,2,0,0,0,up
6,4,3,1,2,1,0,0,0,up
6,4,3,1,2,1,0,0,1,right
6,4,3,1,3,2,0,0,0,up
6,4,3,1,3,2,1,0,0,left
6,4,3,1,3,2,0,0,2,right
6,4,3,1,3,3,0,1,0,up
6,4,3,1,4,0,2,0,0,left
6,5,3,1,1,0,2,0,0,up
6,5,3,1,1,1,2,0,0,up
6,5,3,0,1,2,0,0,3,right
6,5,3,0,2,2,0,0,3,up
6,5,3,0,0,3,0,1,3,right
6,5,4,0,2,3,0,1,0,up
6,5,4,0,2,3,0,0,2,right
6,5,4,1,2,3,2,0,0,left
6,5,4,1,2,3,0,0,3,right
6,5,4,1,2,4,0,1,0,up
6,5,5,2,2,0,0,1,0,up
6,6,0,3,0,0,2,0,0,left
6,6,1,3,0,0,2,0,0,up
7,1,0,3,2,0,2,0,0,left
0,7,1,0,3,2,0,2,1,right
7,1,0,1,3,2,2,1,0,left
7,1,2,1,3,1,2,1,0,up
7,1,0,1,3,2,2,1,2,down
7,1,1,1,3,3,2,1,0,up
7,2,0,1,4,0,2,2,0,left
7,2,0,1,4,0,2,2,1,down
7,2,2,1,4,0,2,2,0,up
7,3,0,1,4,1,3,0,0,left
7,3,2,1,4,0,3,0,0,up
7,3,2,0,1,4,0,3,1,right
7,3,2,2,4,0,3,1,0,left
7,3,2,2,4,1,0,3,1,right
7,3,2,2,4,2,1,3,0,up
7,3,3,2,4,1,1,3,0,up
7,4,0,2,4,1,1,3,1,left
7,5,2,2,3,1,1,0,0,up
7,5,2,2,3,1,1,2,0,left
7,5,2,2,3,2,1,2,0,up
7,5,3,2,3,1,1,2,0,up
7,5,3,2,3,2,1,2,0,up
1,1,0,0,0,0,0,0,0,up
2,0,0,1,0,0,0,0,0,left
0,2,1,0,0,1,0,0,0,right
2,1,0,1,0,0,1,0,0,left
2,2,0,2,0,0,0,0,0,up
3,2,0,0,1,0,0,0,0,up
3,2,0,2,0,0,0,0,0,left
3,2,0,2,1,0,0,0,0,up
3,2,1,2,1,0,0,0,0,up
3,2,1,0,2,1,0,0,1,right
3,3,2,1,0,1,0,0,0,up
4,2,0,2,1,0,0,0,0,left
