mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_iterations,param_l2_leaf_reg,param_learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0.10188703536987305,0.01756600510304808,0.0015000343322753907,0.0006707010184677219,10,10.0,0.1,"{'iterations': 10, 'l2_leaf_reg': 10.0, 'learning_rate': 0.1}",-0.221317627890942,-0.23382325294205436,-0.2530558414355129,-0.2620073355656599,-0.28748262874512925,-0.21465307455521132,-0.23879885047324842,-0.2203568316262215,-0.23093652751264165,-0.24010464771380893,-0.24025366184604305,0.020994853115650438,27,-0.23833993699108547,-0.23797613222980488,-0.23743438441913173,-0.2354690640009673,-0.23442259489819703,-0.23872117569539159,-0.2368481151735729,-0.238381192187151,-0.2389697148893418,-0.23825351674151207,-0.2374815827226156,0.0014124024071680732
0.09279224872589112,0.023335817799342986,0.003070521354675293,0.004921013105050753,10,10.0,0.31622776601683794,"{'iterations': 10, 'l2_leaf_reg': 10.0, 'learning_rate': 0.31622776601683794}",-0.15520076118006787,-0.1624024364558099,-0.16365873634751407,-0.18222278103932077,-0.19320602292524405,-0.15669053148261386,-0.16890843233486652,-0.1452632386239115,-0.16561583444258762,-0.1665296655815128,-0.16596984404134488,0.012899423770736313,18,-0.1584827007050256,-0.15775852282032424,-0.15521105848144748,-0.15642348605338013,-0.15272089053450832,-0.1559237923308642,-0.15658929256297047,-0.15678643721165572,-0.1575039165915953,-0.15863163686227508,-0.15660317341540464,0.0016532146310885337
0.10470011234283447,0.017894174697586016,0.0010996580123901368,0.00029895356971738625,10,10.0,1.0,"{'iterations': 10, 'l2_leaf_reg': 10.0, 'learning_rate': 1.0}",-0.1630459020204623,-0.16533642045558308,-0.17273362910839493,-0.18528944777797637,-0.19391422527196844,-0.14870535518199457,-0.1505503476265574,-0.14278720453216276,-0.14494316413668934,-0.16336829447378734,-0.16306739905855766,0.016268806535126745,17,-0.13442172349358428,-0.14020005348460537,-0.1350580818956593,-0.15043862417931078,-0.13605348158267846,-0.13724600499280976,-0.13820195201042648,-0.1397569068115653,-0.1374380738737731,-0.14046446546579505,-0.13892793677902077,0.004316041990319267
0.09199960231781006,0.017325718383441605,0.001300048828125,0.0004583396839034501,10,10.0,3.1622776601683795,"{'iterations': 10, 'l2_leaf_reg': 10.0, 'learning_rate': 3.1622776601683795}",-292.17307482601456,-274.67836310837873,-230.55341661988456,-320.1525744421266,-277.56025679833203,-334.69676092139997,-280.3333298924165,-271.9403346416843,-268.90044904823134,-278.01790816835614,-282.9006468466825,27.091411788571694,28,-280.23215255122426,-277.7774657231559,-234.25210949143377,-323.7332217610808,-276.7020501601301,-350.5296449984741,-275.9019613297075,-280.0261650969837,-270.7253792526168,-277.5371960732212,-284.74173464380283,29.79899855059926
0.09480018615722656,0.012867086038869664,0.0014000892639160155,0.0004903883517744359,10,10.0,10.0,"{'iterations': 10, 'l2_leaf_reg': 10.0, 'learning_rate': 10.0}",-506153947.4762424,-481178142.87673825,-482689638.8914669,-539423257.6704981,-482190111.5918946,-470309036.3815722,-491260944.3357287,-462842329.57377315,-478671497.7998067,-543334536.7193819,-493805344.33171034,26174097.355169296,31,-492743155.5302205,-485312105.61791134,-481854175.86745155,-531819245.79539835,-473116980.35724556,-487216301.6705801,-488905653.4988943,-491107747.44673735,-486001429.5401806,-532695871.2961859,-495077266.66208047,19290035.45070848
0.2798004150390625,0.01938935437596247,0.001299571990966797,0.00045787084586493076,50,0.1,0.1,"{'iterations': 50, 'l2_leaf_reg': 0.1, 'learning_rate': 0.1}",-0.1587586784811639,-0.14230575386525027,-0.14812151790377634,-0.15329471028910016,-0.17053574016595535,-0.13921584818934699,-0.1480421759873295,-0.12916121108648956,-0.14991046839194608,-0.14291791744316298,-0.14822640218035213,0.010700980575960438,6,-0.12596031656144532,-0.12731881674710976,-0.12680255632958565,-0.12715909288103078,-0.12522196593777343,-0.12861344495993418,-0.12771053915702832,-0.1276588757758861,-0.12783843005911477,-0.1262580072800427,-0.1270542045688951,0.0009578418487894887
0.2559007406234741,0.014548853310115486,0.0013997077941894532,0.0004900188444337364,50,0.1,0.31622776601683794,"{'iterations': 50, 'l2_leaf_reg': 0.1, 'learning_rate': 0.31622776601683794}",-0.17083596045802393,-0.15426433569547063,-0.15398234642864256,-0.15980266738475887,-0.17360733677948118,-0.13791451771581154,-0.14786005786092213,-0.12877178742880901,-0.14290346464086018,-0.14620141540134227,-0.1516143889794122,0.01327246138642601,10,-0.08877623719678718,-0.09208209299753646,-0.08918662452988878,-0.08782621078748723,-0.09057272926897489,-0.09320868081383575,-0.09231300353835994,-0.09164819211506943,-0.09143445679379189,-0.0912906674817457,-0.09083388955234772,0.0016333888339442831
0.25410029888153074,0.0173054984142915,0.0011995792388916015,0.00039989953603114737,50,0.1,1.0,"{'iterations': 50, 'l2_leaf_reg': 0.1, 'learning_rate': 1.0}",-0.22742173448831263,-0.1914393444257891,-0.2005645036279144,-0.21901125724226,-0.20423593675702506,-0.1815315394568967,-0.17289680615525285,-0.1681885934613944,-0.16359447428620955,-0.22336032974939496,-0.19522445196504495,0.022216137216522245,23,-0.056313487423138846,-0.059419200533676046,-0.055549018460902176,-0.060199899067961894,-0.05551426406970414,-0.059571544654681945,-0.05863266703946966,-0.06068190487753598,-0.05891275588835836,-0.05957746673451089,-0.058437220874994,0.0018263828182403922
0.25989999771118166,0.01558534415893383,0.0012997865676879882,0.00045830267785657697,50,0.1,3.1622776601683795,"{'iterations': 50, 'l2_leaf_reg': 0.1, 'learning_rate': 3.1622776601683795}",-1.6336485988154064e+16,-1.698003902051174e+16,-1.5495783197746326e+16,-1.5539886470389912e+16,-1.6426420141819598e+16,-1.450527622187603e+16,-1.645955417782783e+16,-1.5028268160465532e+16,-1.429071830670309e+16,-1.6266139123348844e+16,-1.5732857080884298e+16,859647893849438.0,36,-1.6123932918771168e+16,-1.6439898219921454e+16,-1.582108566134237e+16,-1.5267920586994352e+16,-1.5630396898532788e+16,-1.5447339393986154e+16,-1.5971977047104094e+16,-1.6312921229634392e+16,-1.5441536508687564e+16,-1.573994320789497e+16,-1.5819695167286932e+16,370402251467216.44
0.2689003229141235,0.013232195359710054,0.0012999773025512695,0.0004582820412305606,50,0.1,10.0,"{'iterations': 50, 'l2_leaf_reg': 0.1, 'learning_rate': 10.0}",-1.5942337279326955e+47,-1.6113472080773382e+47,-1.569384746889177e+47,-1.5892957898027278e+47,-1.6866572970295981e+47,-1.533556436093459e+47,-1.5417853317103976e+47,-1.4023322823030632e+47,-1.4834045088744446e+47,-1.6110108326677468e+47,-1.5623008161380648e+47,7.423143117887548e+45,42,-1.5732308087039706e+47,-1.5531336741847056e+47,-1.5464767756754432e+47,-1.5610139811578641e+47,-1.565213527921869e+47,-1.6215653000792256e+47,-1.568156544853116e+47,-1.5695485398373395e+47,-1.6024560196147381e+47,-1.5642630560162585e+47,-1.5725058228044532e+47,2.1536036253795613e+45
0.2538999080657959,0.011827769435894704,0.0012998580932617188,0.00045815178193767906,50,1.0,0.1,"{'iterations': 50, 'l2_leaf_reg': 1.0, 'learning_rate': 0.1}",-0.15241187033705242,-0.14542911633721714,-0.14756712435421374,-0.15458414483167862,-0.17380842395762142,-0.13953352176916584,-0.1525537702505856,-0.1293767157816364,-0.1503216674940063,-0.1459111891222963,-0.1491497544235474,0.01082342757651761,9,-0.12909940981550586,-0.13005115686154645,-0.12921005395249552,-0.12949986765203284,-0.12703620917367547,-0.1317243741364874,-0.13034075779145557,-0.13189029940475563,-0.13112421607324892,-0.1303193674200217,-0.13002957122812253,0.0013598459294415187
0.26220030784606935,0.01641780117933951,0.0012996673583984375,0.0004584849134541442,50,1.0,0.31622776601683794,"{'iterations': 50, 'l2_leaf_reg': 1.0, 'learning_rate': 0.31622776601683794}",-0.16364157735787832,-0.13884091631285395,-0.15686563768568348,-0.14624933941492968,-0.16953944203745655,-0.13368809335053658,-0.14572500635405938,-0.12922755916606576,-0.13987650302978788,-0.1379937202748301,-0.14616477949840817,0.012526000800486428,3,-0.0921835935313806,-0.09986350250197469,-0.09558784523869825,-0.09647654920173679,-0.09473717682319245,-0.09976406203168046,-0.09870492274739484,-0.09768421914466632,-0.09752636980271537,-0.09655411751067912,-0.09690823585341188,0.002240370382154123
0.2601997137069702,0.016533448128841784,0.0011998891830444336,0.00040016204502255244,50,1.0,1.0,"{'iterations': 50, 'l2_leaf_reg': 1.0, 'learning_rate': 1.0}",-0.1968549424360979,-0.1657765106827614,-0.19385346446768642,-0.17284223317772757,-0.19398108327822444,-0.161383135269082,-0.15889351661664,-0.144927535911766,-0.16477911604750886,-0.1714980433451547,-0.17247895812326494,0.016387392784502835,20,-0.06593370181611355,-0.06360443391984924,-0.06248807872500368,-0.06074959907343743,-0.06289257630973788,-0.06179185772936649,-0.06479561749708088,-0.06521479462924815,-0.06427523717098518,-0.0641413406714956,-0.0635887237542318,0.0015284616859769374
0.26820008754730223,0.01661762155794858,0.0014000892639160155,0.0004900477096496555,50,1.0,3.1622776601683795,"{'iterations': 50, 'l2_leaf_reg': 1.0, 'learning_rate': 3.1622776601683795}",-9242459980512868.0,-1.0176618914538652e+16,-8763225208157380.0,-1.0168890691597238e+16,-9276889099510350.0,-9823372157368350.0,-9307809907686898.0,-8463067775180369.0,-8298366108497554.0,-9109022250350998.0,-9262972209340064.0,617727386421935.2,35,-9049607188427746.0,-1.0008998678388196e+16,-9090568318013932.0,-9891049902259300.0,-8837493107749459.0,-9967796871518296.0,-8838719606287793.0,-8941194601396654.0,-8837299508944196.0,-8993958605906675.0,-9245668638889224.0,473095932810984.3
0.2634002447128296,0.0211762143396576,0.0010998010635375976,0.0002999396400491048,50,1.0,10.0,"{'iterations': 50, 'l2_leaf_reg': 1.0, 'learning_rate': 10.0}",-1.0547121207725885e+47,-1.034489857929859e+47,-1.045368759768507e+47,-1.0451006964705308e+47,-1.126019447185849e+47,-9.762968689179174e+46,-1.0597758323157883e+47,-9.226292819919558e+46,-9.640316891489107e+46,-1.0475202556841362e+47,-1.027594481018604e+47,5.496801026930818e+45,41,-1.0357044623476934e+47,-9.747679430206944e+46,-1.0194378531273478e+47,-1.022982643751986e+47,-1.069523929709394e+47,-9.937500963593874e+46,-1.038756148122491e+47,-9.42777541087705e+46,-9.782812168400335e+46,-1.015041710191097e+47,-1.009102354455783e+47,3.5122662653942924e+45
0.25259981155395506,0.015615485060603108,0.0015002727508544923,0.0005001546770819774,50,10.0,0.1,"{'iterations': 50, 'l2_leaf_reg': 10.0, 'learning_rate': 0.1}",-0.15216977458448575,-0.15400409548676797,-0.15229100568918633,-0.1669211935364637,-0.1813045531081943,-0.1411517833471957,-0.1600500689891811,-0.13672667002874436,-0.15448351067838093,-0.1511777729892372,-0.15502804284378371,0.0119014462459859,12,-0.14133906098840293,-0.14243141030483675,-0.1411544115444009,-0.14179333457495755,-0.14072331006395192,-0.1437200073222743,-0.14175369929967316,-0.14237576891496434,-0.14351155258602166,-0.14294655544572973,-0.14217491110452132,0.000951090628885599
0.2622002363204956,0.009484910902308621,0.0014000177383422852,0.0004899604180233936,50,10.0,0.31622776601683794,"{'iterations': 50, 'l2_leaf_reg': 10.0, 'learning_rate': 0.31622776601683794}",-0.15152438370967053,-0.14591287081729196,-0.14983407497268808,-0.15548855476979553,-0.16983142343352578,-0.14276550536652688,-0.1457191546881152,-0.13597326674128707,-0.14219023213408377,-0.14574361843091035,-0.1484983085063895,0.00875463745956659,8,-0.1197187340563753,-0.12053110636027754,-0.11694134299327813,-0.12436549149855233,-0.11680097336898475,-0.12311328820296043,-0.1213157837985962,-0.12400043723724416,-0.1228481284972928,-0.12187688399732922,-0.12115121700108908,0.002545912935680313
0.2581002712249756,0.014569965658614212,0.0013998746871948242,0.0004898826785819726,50,10.0,1.0,"{'iterations': 50, 'l2_leaf_reg': 10.0, 'learning_rate': 1.0}",-0.17717943551228993,-0.14864873267623208,-0.16217741030696523,-0.16813769594275255,-0.1959901201313446,-0.1510866138266959,-0.15678939037970457,-0.13764087249854742,-0.14290284013456558,-0.16054169976778845,-0.16010948111768863,0.016347506645151395,15,-0.08838265937273039,-0.08599292928891922,-0.08838778907648077,-0.09476127235098573,-0.08625861024731495,-0.09076997250077506,-0.08646898273045105,-0.09483971506161853,-0.08921655417549235,-0.09290383489437645,-0.08979823196991446,0.0032103281092972693
0.2542001485824585,0.019848278567351826,0.0015994071960449218,0.0004897654340539601,50,10.0,3.1622776601683795,"{'iterations': 50, 'l2_leaf_reg': 10.0, 'learning_rate': 3.1622776601683795}",-180111177664175.88,-202698166499783.22,-656154229971942.4,-1042177381730011.0,-189517114780833.0,-1274979489918859.2,-197354736568072.5,-190017193738707.3,-172270638203967.6,-582748771335079.9,-468802890041143.2,387073031889707.06,34,-168852410693914.7,-202646477089811.5,-699332034158573.6,-1057942798739341.2,-194451524897475.56,-1330153795737502.8,-192067986299899.22,-183947828579594.44,-166603391050556.34,-591819765860060.0,-478781801310673.0,405144371062762.8
0.2607003688812256,0.029120565784397597,0.0014001131057739258,0.0006633633049222887,50,10.0,10.0,"{'iterations': 50, 'l2_leaf_reg': 10.0, 'learning_rate': 10.0}",-8.411478214538116e+45,-7.523374410309268e+45,-7.597065234291083e+45,-1.212208417921835e+46,-7.888007924125867e+45,-7.598889127468565e+45,-8.390130103854499e+45,-8.242080688906799e+45,-7.716531377400795e+45,-1.1961036105167445e+46,-8.74506773652808e+45,1.677902248673948e+45,40,-7.850744209353843e+45,-8.133975878568531e+45,-7.886777967015393e+45,-1.2372672422624888e+46,-8.585492995144312e+45,-7.347704929130007e+45,-7.886099150048295e+45,-8.09993507609035e+45,-7.249262925620548e+45,-1.2017375775150016e+46,-8.743004132874617e+45,1.764849125569566e+45
0.47299981117248535,0.05302089531592743,0.0015001773834228515,0.0004993949363875995,100,0.1,0.1,"{'iterations': 100, 'l2_leaf_reg': 0.1, 'learning_rate': 0.1}",-0.15946936404448375,-0.13990626983829674,-0.14437001276985026,-0.14474432252443092,-0.16569078063515716,-0.13264259722818028,-0.14442375706766394,-0.12584819134738962,-0.139398673586097,-0.13742735367770384,-0.14339213227192535,0.011165016428299535,1,-0.10513900778488065,-0.10804456860402416,-0.105796587906464,-0.10641130985039265,-0.10517535813524867,-0.10841001483688037,-0.10899425254686576,-0.10588419112051696,-0.10669559917236342,-0.10462662140670492,-0.10651775113643416,0.001424382355629016
0.482442307472229,0.04991767839823769,0.001221036911010742,0.0005151012649485503,100,0.1,0.31622776601683794,"{'iterations': 100, 'l2_leaf_reg': 0.1, 'learning_rate': 0.31622776601683794}",-0.17843935771577277,-0.1559003774248656,-0.15161980495305452,-0.15912696241137067,-0.17877730339687262,-0.14602726306497252,-0.1500578165441467,-0.1277480898792726,-0.14176413703515572,-0.1470481003326921,-0.15365092127581756,0.014872304115737166,11,-0.06264601240520153,-0.06508416581710685,-0.06359305058123584,-0.061175652411328295,-0.0623960052609809,-0.06481504338719478,-0.06518451422269679,-0.06685800777395341,-0.06386824223417151,-0.06630026239471513,-0.0641920956488585,0.0016999759437348614
0.47402215003967285,0.06493208816165032,0.0014661550521850586,0.00047584122422836164,100,0.1,1.0,"{'iterations': 100, 'l2_leaf_reg': 0.1, 'learning_rate': 1.0}",-0.22979970079423132,-0.20199581787682017,-0.20651134430034385,-0.22834594735642996,-0.21267076397138227,-0.1832021908539217,-0.18230249416645194,-0.17470663028279987,-0.17201752795155148,-0.23065724296805565,-0.2022209660521988,0.021925157000474736,24,-0.030362205006772048,-0.03122605424779313,-0.029617603407649226,-0.03006677425005659,-0.028172631970680807,-0.029926696301778258,-0.030499473622900106,-0.03230897224597811,-0.03057916071744764,-0.031897443106454905,-0.030465701487751084,0.0011170273157415384
0.4841072797775269,0.0346598798870162,0.0012654304504394532,0.00041555745803687096,100,0.1,3.1622776601683795,"{'iterations': 100, 'l2_leaf_reg': 0.1, 'learning_rate': 3.1622776601683795}",-8.574634113301125e+32,-8.824509227353287e+32,-8.097942307715287e+32,-8.090482441258002e+32,-8.585346780005297e+32,-7.488022348773697e+32,-8.619416182252695e+32,-7.897709317487239e+32,-7.337256724274152e+32,-8.53262062550445e+32,-8.204794006792524e+32,4.827213362604879e+31,39,-8.43081293033127e+32,-8.575442976691995e+32,-8.294712788826348e+32,-7.963300431107393e+32,-8.158620806291772e+32,-7.949594719099555e+32,-8.361525407285396e+32,-8.549123294019866e+32,-7.932458852252686e+32,-8.275870340579857e+32,-8.249146254648615e+32,2.2908575702020907e+31
0.4694530487060547,0.020443222557564637,0.0011997461318969727,0.0003998758434367469,100,0.1,10.0,"{'iterations': 100, 'l2_leaf_reg': 0.1, 'learning_rate': 10.0}",-7.463965588825523e+94,-7.820013952878597e+94,-7.646814836847596e+94,-7.6978090271594e+94,-8.22470037142094e+94,-7.541821840362953e+94,-7.5511631007631e+94,-6.840638212589102e+94,-7.220233958477855e+94,-7.85091476260156e+94,-7.585807565192662e+94,3.544695426653949e+93,45,-7.618013338938737e+94,-7.42456488369977e+94,-7.458230089212042e+94,-7.522845017494133e+94,-7.649787036313211e+94,-7.937962201056807e+94,-7.56850262241285e+94,-7.64547894140221e+94,-7.785333994718554e+94,-7.543029388051175e+94,-7.61537475132995e+94,1.4565084517943377e+93
0.4542089939117432,0.0067622058141658895,0.0012008428573608398,0.0004009981644120763,100,1.0,0.1,"{'iterations': 100, 'l2_leaf_reg': 1.0, 'learning_rate': 0.1}",-0.15557126172842584,-0.14064509121560104,-0.14261303045547707,-0.14738856865735261,-0.16750068660861808,-0.13262519702789055,-0.14669872521953403,-0.12774474743313718,-0.14044424264217048,-0.13980084809314186,-0.14410323990813484,0.010686019197505444,2,-0.11067138979703371,-0.11265080927378113,-0.11188354081924363,-0.11219093827633973,-0.10816204492032928,-0.11367931140068778,-0.11314493914389938,-0.1133004775882236,-0.11386405509408733,-0.11229886021269819,-0.11218463665263237,0.0016128857184794228
0.44148685932159426,0.01916668341323466,0.00126495361328125,0.0004154330851363346,100,1.0,0.31622776601683794,"{'iterations': 100, 'l2_leaf_reg': 1.0, 'learning_rate': 0.31622776601683794}",-0.16990806055129598,-0.14361807306304686,-0.1623624703957132,-0.14652112339107393,-0.17106871793016215,-0.1361689337919833,-0.14515989086427833,-0.1304209042112051,-0.14113922507784635,-0.13574570043888515,-0.14821130997154902,0.013761011253289998,5,-0.07015282458258995,-0.07475338094263977,-0.07021295503601276,-0.07189370334224218,-0.06997099457516327,-0.07620025639773464,-0.0754511562802315,-0.07537384371010734,-0.07253207306838337,-0.07319883329840121,-0.07297400212335059,0.002269004448140594
0.4418941020965576,0.015654393797001655,0.0012264490127563477,0.0003581853407848074,100,1.0,1.0,"{'iterations': 100, 'l2_leaf_reg': 1.0, 'learning_rate': 1.0}",-0.20294412030469094,-0.1706117316296642,-0.19877167952451097,-0.17662310098658762,-0.20225086049376526,-0.16828269096913784,-0.16630182153391854,-0.1489663554350851,-0.16615149992155814,-0.17698551545570224,-0.17778893762546208,0.017068846047183648,21,-0.0365404870529088,-0.03559587547587013,-0.03519782513218225,-0.03447950541796188,-0.034348567932179885,-0.03426467087603675,-0.03570093490575731,-0.037859009979187945,-0.03607551348028623,-0.036805163327862406,-0.03568675535802336,0.0011120949809847191
0.4822061061859131,0.031762774512438086,0.0012006521224975585,0.0003994871228204846,100,1.0,3.1622776601683795,"{'iterations': 100, 'l2_leaf_reg': 1.0, 'learning_rate': 3.1622776601683795}",-3.496091629921497e+32,-3.51624137791534e+32,-3.1409951117060674e+32,-3.677019881858685e+32,-3.232980110871431e+32,-3.6853149710661814e+32,-3.2989171858963504e+32,-2.96954054610391e+32,-2.9453032027289166e+32,-3.1494156396153685e+32,-3.311181965768375e+32,2.5730095730305425e+31,38,-3.304516588809668e+32,-3.505916063887576e+32,-3.2932837857485086e+32,-3.6451391236973935e+32,-3.1736445773659644e+32,-3.684997382477253e+32,-3.0830017828467827e+32,-3.057176027585868e+32,-3.064380941878537e+32,-3.2292945915110683e+32,-3.304135086580862e+32,2.218497100023438e+31
