state,cx,cy,area,x,y,width,height,aspectratio,extent,solidity,normangle
none,1540,2374,1.730010180906884,1478,2348,3.31858407079646,1.4336283185840708,2.314814814814815,0.3636296296296296,0.9572932917316692,0.4050453186035156
none,1045,1503,1.6168846424935392,988,1490,3.0796460176991154,0.7699115044247788,4.0,0.6819262782401903,0.9604354197194892,0.4742588043212891
none,222,1475,1.6091314903281386,165,1462,3.0796460176991154,0.7699115044247788,4.0,0.6786563614744352,0.9614655716993052,0.4742458767361111
none,1765,600,1.485081055681729,1712,586,2.84070796460177,0.7699115044247788,3.689655172413793,0.6790203029326457,0.955772283964618,0.4719735887315538
none,2545,600,1.4276372464562614,2494,586,2.734513274336283,0.7699115044247788,3.5517241379310343,0.6781051221961835,0.9536252354048964,0.4710918850368923
none,490,600,1.4008536298848775,440,586,2.68141592920354,0.7699115044247788,3.482758620689655,0.6785592352338682,0.9534660590069562,0.470699225531684
none,1234,600,1.4001487978698413,1184,586,2.68141592920354,0.7699115044247788,3.482758620689655,0.6782178217821782,0.9541306436119116,0.4706084781222873
1,966,1150,1.020596757772731,942,1131,1.3008849557522124,1.0619469026548674,1.225,0.7387755102040817,0.9640479360852198,0.3456882264879015
1,142,3448,1.0160153496749942,119,3429,1.3008849557522124,1.0619469026548674,1.225,0.7354591836734694,0.964859437751004,0.3453816095987955
1,2282,2507,1.015662933667476,2258,2488,1.3008849557522124,1.0619469026548674,1.225,0.7352040816326532,0.9680886798790728,0.3285511440700955
1,142,3373,1.0146056856449217,119,3354,1.3008849557522124,1.0619469026548674,1.225,0.7344387755102042,0.9619111259605748,0.3426093631320529
1,142,1112,1.012491189599812,119,1093,1.3008849557522124,1.0619469026548674,1.225,0.7329081632653062,0.9647414372061788,0.3252514945136176
1,2781,1188,1.012138773592294,2758,1169,1.3008849557522124,1.0619469026548674,1.225,0.7326530612244899,0.9679811257162116,0.3335953818427192
1,1266,2507,1.012138773592294,1243,2488,1.3008849557522124,1.0619469026548674,1.225,0.7326530612244899,0.9653781512605044,0.3327011956108941
1,320,2507,1.0114339415772575,297,2488,1.3008849557522124,1.0619469026548674,1.225,0.7321428571428572,0.9656796769851952,0.3297394858466254
1,1266,2054,1.010729109562221,1243,2035,1.3008849557522124,1.0619469026548674,1.225,0.7316326530612245,0.9669588671611596,0.3311037275526258
1,2033,2996,1.010729109562221,2010,2977,1.2743362831858407,1.0619469026548674,1.2,0.746875,0.9630624580255204,0.3438018163045247
1,1363,284,1.0096718615396665,1340,265,1.2743362831858407,1.0619469026548674,1.2,0.74609375,0.9646464646464646,0.3451131396823459
1,2212,2996,1.0096718615396665,2188,2977,1.3008849557522124,1.0619469026548674,1.225,0.7308673469387755,0.9643217771794008,0.3489901860555013
1,417,209,1.0093194455321484,394,190,1.3008849557522124,1.0619469026548674,1.225,0.7306122448979593,0.9649595687331538,0.3337699678209093
1,2672,2996,1.0093194455321484,2649,2977,1.2743362831858407,1.0619469026548674,1.2,0.7458333333333335,0.9662618083670717,0.3381109449598524
1,1793,699,1.008614613517112,1770,680,1.3008849557522124,1.0619469026548674,1.225,0.7301020408163266,0.968855788761002,0.3367025587293837
1,1602,1150,1.008614613517112,1579,1131,1.3008849557522124,1.0619469026548674,1.225,0.7301020408163266,0.9695121951219512,0.3296998765733507
1,1897,359,1.0082621975095938,1873,340,1.3008849557522124,1.0619469026548674,1.225,0.7298469387755103,0.9734603606668936,0.3365317874484592
1,797,2016,1.0082621975095938,774,1997,1.2743362831858407,1.0619469026548674,1.2,0.7450520833333335,0.9652496626180838,0.3420565075344509
1,143,2921,1.0082621975095938,120,2902,1.2743362831858407,1.0619469026548674,1.2,0.7450520833333335,0.9678619756427606,0.3272981643676758
1,1897,623,1.0079097815020754,1873,604,1.3008849557522124,1.0619469026548674,1.225,0.729591836734694,0.968178740690589,0.3329360961914062
1,809,2996,1.007557365494557,785,2977,1.3008849557522124,1.0619469026548674,1.225,0.7293367346938776,0.9691525423728814,0.3303159925672743
1,797,2544,1.007204949487039,774,2525,1.2743362831858407,1.0619469026548674,1.2,0.7442708333333333,0.9661933739012848,0.3300629509819878
1,291,2958,1.007204949487039,268,2939,1.2743362831858407,1.0619469026548674,1.2,0.7442708333333333,0.9688135593220338,0.3331413057115343
1,797,2469,1.0068525334795209,774,2450,1.2743362831858407,1.0619469026548674,1.2,0.7440104166666668,0.9655288948969246,0.3455284542507595
1,857,246,1.0061477014644844,834,227,1.2743362831858407,1.0619469026548674,1.2,0.7434895833333334,0.9700985389058784,0.3369655821058485
1,2517,359,1.005442869449448,2494,340,1.2743362831858407,1.0619469026548674,1.2,0.74296875,0.9723926380368096,0.3375768025716146
1,2282,2431,1.005442869449448,2259,2412,1.2743362831858407,1.0619469026548674,1.2,0.74296875,0.970408163265306,0.3326495700412326
1,2033,3448,1.0050904534419298,2010,3429,1.2743362831858407,1.0619469026548674,1.2,0.7427083333333334,0.9697381842910574,0.3359142939249674
1,370,1603,1.0047380374344117,347,1584,1.2743362831858407,1.0619469026548674,1.2,0.7424479166666667,0.9700578428036746,0.330785051981608
1,1455,2054,1.0047380374344117,1432,2035,1.2743362831858407,1.0619469026548674,1.2,0.7424479166666667,0.9700578428036746,0.3309231440226237
1,2212,3071,1.0043856214268934,2189,3052,1.2743362831858407,1.0619469026548674,1.2,0.7421875,0.9697175910173528,0.3339832305908203
1,2431,3071,1.0043856214268934,2408,3052,1.2743362831858407,1.0619469026548674,1.2,0.7421875,0.9697175910173528,0.3339832305908203
1,1384,1188,1.0040332054193752,1361,1169,1.2743362831858407,1.0619469026548674,1.2,0.7419270833333335,0.970367847411444,0.3301479127671983
1,2472,774,1.0033283734043388,2448,755,1.3008849557522124,1.0619469026548674,1.225,0.7262755102040817,0.9713408393039916,0.3381201002332899
1,1079,1603,1.0008614613517113,1056,1584,1.2743362831858407,1.0619469026548674,1.2,0.7395833333333334,0.9722697706264976,0.3290933820936415
1,1794,2016,1.0005090453441932,1771,1997,1.2743362831858407,1.0619469026548674,1.2,0.7393229166666668,0.9682810368349252,0.3356004503038194
1,1309,3335,1.0005090453441932,1286,3316,1.2743362831858407,1.0619469026548674,1.2,0.7393229166666668,0.9702665755297334,0.3314125484890408
1,516,699,1.0001566293366748,493,680,1.2743362831858407,1.0619469026548674,1.2,0.7390625,0.971917808219178,0.3279822879367404
1,2431,3410,0.992051061163756,2408,3392,1.2743362831858407,1.0353982300884956,1.2307692307692306,0.7518696581196581,0.9703550499827645,0.3307876374986436
1,1309,3411,0.988526901088574,1286,3392,1.2743362831858407,1.0353982300884956,1.2307692307692306,0.749198717948718,0.9746351633078528,0.3433917999267578
1,1700,2129,0.9878220690735376,1677,2111,1.2743362831858407,1.0353982300884956,1.2307692307692306,0.7486645299145299,0.972588480222068,0.3630640241834852
1,1886,3354,0.9839454929908372,1863,3335,1.3008849557522124,1.0353982300884956,1.2564102564102564,0.7305075876504449,0.9762237762237764,0.3620713127983941
1,2033,3354,0.9839454929908372,2010,3335,1.3008849557522124,1.0353982300884956,1.2564102564102564,0.7305075876504449,0.9762237762237764,0.3620713127983941
1,966,1207,0.9832406609758008,942,1189,1.3008849557522124,1.008849557522124,1.2894736842105263,0.7491944146079486,0.9775753328661528,0.3632960425482855
1,1014,3392,0.9790116688855824,991,3373,1.2743362831858407,1.0353982300884956,1.2307692307692306,0.7419871794871795,0.978513561113068,0.3685679117838542
1,965,1282,0.9786592528780642,942,1264,1.3008849557522124,1.0353982300884956,1.2564102564102564,0.7265829408686552,0.9791960507757403,0.3546233918931749
1,142,2488,0.9786592528780642,119,2469,1.2743362831858407,1.0353982300884956,1.2307692307692306,0.7417200854700855,0.9778169014084508,0.3638281504313151
1,717,227,0.9758399248179184,694,209,1.2743362831858407,1.0353982300884956,1.2307692307692306,0.7395833333333333,0.9822632139056404,0.3558512793646918
1,2471,341,0.9758399248179184,2448,323,1.3008849557522124,1.008849557522124,1.2894736842105263,0.7435553168635877,0.9826117814052518,0.3582088894314236
1,608,2525,0.9754875088104004,585,2507,1.2743362831858407,1.0353982300884956,1.2307692307692306,0.7393162393162394,0.984352773826458,0.3540452321370442
1,483,1131,0.975135092802882,460,1113,1.3008849557522124,1.0353982300884956,1.2564102564102564,0.7239665096807955,0.9832977967306328,0.3532015906439887
1,1967,2035,0.975135092802882,1944,2017,1.3008849557522124,1.0353982300884956,1.2564102564102564,0.7239665096807955,0.982599431818182,0.3521946589152018
1,1735,1622,0.974782676795364,1712,1603,1.2743362831858407,1.0353982300884956,1.2307692307692306,0.7387820512820513,0.9832918592250266,0.3556491427951389
1,2674,379,0.9744302607878456,2651,360,1.2743362831858407,1.0353982300884956,1.2307692307692306,0.7385149572649573,0.981192334989354,0.3555953555636936
1,1680,3053,0.9744302607878456,1657,3035,1.3008849557522124,1.008849557522124,1.2894736842105263,0.742481203007519,0.981192334989354,0.3570771111382378
1,2211,3467,0.9744302607878456,2188,3449,1.3008849557522124,1.0353982300884956,1.2564102564102564,0.7234432234432234,0.9825870646766168,0.3529026243421767
1,143,3316,0.9740778447803274,119,3298,1.3008849557522124,1.008849557522124,1.2894736842105263,0.7422126745435017,0.983279971540377,0.3546061409844293
1,438,3316,0.9726681807502546,414,3298,1.3008849557522124,1.008849557522124,1.2894736842105263,0.741138560687433,0.9829059829059827,0.3548874325222439
1,1962,1207,0.9723157647427364,1939,1188,1.2743362831858407,1.0353982300884956,1.2307692307692306,0.7369123931623931,0.9832501781895936,0.3545857959323459
1,1886,3429,0.9723157647427364,1863,3411,1.2743362831858407,1.0353982300884956,1.2307692307692306,0.7369123931623931,0.9846538187009278,0.3574327256944444
1,142,2563,0.9719633487352184,119,2545,1.2743362831858407,1.0353982300884956,1.2307692307692306,0.7366452991452992,0.980447920369712,0.3549878438313802
1,1162,2977,0.9719633487352184,1139,2959,1.2743362831858407,1.0353982300884956,1.2307692307692306,0.7366452991452992,0.980447920369712,0.3549878438313802
1,1996,303,0.9712585167201818,1972,285,1.3008849557522124,1.008849557522124,1.2894736842105263,0.7400644468313643,0.9846373704894604,0.3537166383531358
1,256,1584,0.9702012686976272,233,1565,1.2743362831858407,1.0353982300884956,1.2307692307692306,0.7353098290598291,0.9835655591282602,0.3553602642483181
1,618,604,0.9694964366825908,595,586,1.2743362831858407,1.0353982300884956,1.2307692307692306,0.7347756410256411,0.984257602862254,0.3543659422132704
1,2278,1169,0.9684391886600362,2255,1151,1.2743362831858407,1.008849557522124,1.263157894736842,0.7532894736842106,0.9849462365591398,0.3568865458170573
1,1700,2073,0.9659722766074088,1677,2055,1.2743362831858407,1.008849557522124,1.263157894736842,0.7513706140350878,0.9856166846458108,0.3556335873074002
1,1512,341,0.9656198605998904,1489,323,1.2743362831858407,1.008849557522124,1.263157894736842,0.7510964912280702,0.9841954022988506,0.3558743370903863
1,1578,2450,0.964915028584854,1555,2432,1.2743362831858407,1.008849557522124,1.263157894736842,0.7505482456140352,0.9856011519078474,0.3576115078396267
none,119,278,0.6731145743597776,98,258,0.9557522123893806,1.2477876106194692,0.7659574468085105,0.5644208037825058,0.7701612903225806,0.0970407591925727
none,120,731,0.6558461899913854,99,711,0.929203539823009,1.2477876106194692,0.7446808510638298,0.5656534954407294,0.768690623709211,0.2025910271538628
none,230,662,0.4369958493225782,217,645,0.7168141592920354,0.9823008849557524,0.7297297297297297,0.6206206206206206,0.9494640122511484,0.1420163472493489
none,848,360,0.4207847129767406,836,344,0.6902654867256638,0.929203539823009,0.7428571428571429,0.6560439560439559,0.9723127035830618,0.1436894098917643
none,633,1226,0.4197274649541859,620,1210,0.7168141592920354,0.9026548672566372,0.7941176470588235,0.6486928104575164,0.9754299754299754,0.1571886486477322
none,1958,2130,0.4193750489466677,1946,2114,0.7168141592920354,0.9026548672566372,0.7941176470588235,0.6481481481481481,0.9738134206219312,0.15091339747111
none,2437,1452,0.4126791448038218,2425,1436,0.6902654867256638,0.9026548672566372,0.7647058823529412,0.6623303167420814,0.9758333333333332,0.1447765032450358
none,639,1969,0.2903907901950036,630,1955,0.6371681415929203,0.7433628318584071,0.8571428571428571,0.6130952380952381,0.9331823329558324,0.697447246975369
none,1993,1103,0.2900383741874853,1984,1089,0.6371681415929203,0.7433628318584071,0.8571428571428571,0.6123511904761905,0.9164810690423164,0.6957553863525391
none,639,2421,0.2833424700446394,630,2407,0.6106194690265487,0.7433628318584071,0.8214285714285715,0.6242236024844721,0.9348837209302326,0.716999986436632
none,840,2893,0.2766465659017934,831,2879,0.6106194690265487,0.7168141592920354,0.851851851851852,0.6320450885668277,0.935637663885578,0.7180837843153212
none,1713,3270,0.2766465659017934,1703,3256,0.6371681415929203,0.7168141592920354,0.8888888888888888,0.6057098765432098,0.935637663885578,0.695568339029948
none,1786,1261,0.2762941498942752,1768,1252,1.008849557522124,0.504424778761062,2.0,0.5429362880886427,0.9116279069767445,0.4108744303385416
none,1786,1226,0.2755893178792388,1768,1218,1.008849557522124,0.4778761061946903,2.111111111111111,0.5716374269005848,0.9093023255813952,0.4130744934082031
none,748,124,0.2731224058266113,739,110,0.6106194690265487,0.7168141592920354,0.851851851851852,0.6239935587761675,0.942822384428224,0.708016840616862
none,1825,1913,0.2724175738115749,1816,1899,0.6106194690265487,0.7168141592920354,0.851851851851852,0.6223832528180354,0.9403892944038932,0.7088258531358507
none,2027,200,0.2710079097815021,2018,186,0.6106194690265487,0.7168141592920354,0.851851851851852,0.6191626409017714,0.9355231143552312,0.7061391194661458
none,1298,2403,0.2695982457514292,1289,2390,0.6106194690265487,0.6902654867256638,0.8846153846153846,0.6396321070234113,0.9398034398034396,0.6988043043348524
none,515,1028,0.2681885817213564,506,1014,0.6106194690265487,0.7168141592920354,0.851851851851852,0.6127214170692432,0.9257907542579076,0.7004241095648871
none,1298,1950,0.2646644216461744,1289,1937,0.584070796460177,0.6902654867256638,0.8461538461538461,0.6564685314685316,0.9434673366834172,0.7299290974934896
none,2849,1912,0.2618450935860287,2840,1899,0.584070796460177,0.6902654867256638,0.8461538461538461,0.6494755244755245,0.94529262086514,0.706305906507704
none,1712,2949,0.2614926775785104,1703,2936,0.584070796460177,0.6902654867256638,0.8461538461538461,0.6486013986013985,0.9251870324189526,0.7019124348958333
none,2434,1491,0.2445767092176365,2424,1482,0.6371681415929203,0.584070796460177,1.0909090909090908,0.6571969696969697,0.877370417193426,0.3353861914740668
none,844,399,0.2354138930221631,834,391,0.6371681415929203,0.5575221238938054,1.1428571428571426,0.6626984126984128,0.8894806924101198,0.3146212048000759
none,226,700,0.2354138930221631,216,692,0.6371681415929203,0.5575221238938054,1.1428571428571426,0.6626984126984128,0.8906666666666667,0.2999519348144531
none,1955,2169,0.2350614770146448,1945,2161,0.6371681415929203,0.5575221238938054,1.1428571428571426,0.6617063492063492,0.876478318002628,0.3435728920830621
none,629,1265,0.2340042289920902,619,1257,0.6371681415929203,0.5575221238938054,1.1428571428571426,0.6587301587301588,0.8841544607190412,0.3193783866034613
none,2683,1979,0.1945336361500509,2675,1971,0.4778761061946903,0.504424778761062,0.9473684210526316,0.8070175438596492,0.9839572192513368,0.7222777472601997
none,137,657,0.1677500195786671,132,646,0.3451327433628319,0.6371681415929203,0.5416666666666667,0.7628205128205129,0.9577464788732396,0.9855450948079428
none,137,204,0.1621113634583757,132,194,0.3451327433628319,0.6106194690265487,0.5652173913043478,0.7692307692307692,0.9603340292275574,0.9876691182454428
none,51,1616,0.132156002819328,47,1606,0.2920353982300885,0.5575221238938054,0.5238095238095237,0.8116883116883117,0.9765625,0.9954479641384548
none,51,1125,0.1247552666614457,47,1116,0.2920353982300885,0.5309734513274337,0.5499999999999999,0.8045454545454546,0.9806094182825486,0.0013897218637996
none,51,2029,0.1170021144960451,47,2020,0.2654867256637168,0.5309734513274337,0.5,0.8299999999999998,0.988095238095238,0.0
none,51,2520,0.1120682903907902,47,2511,0.2654867256637168,0.504424778761062,0.5263157894736843,0.8368421052631579,0.99375,0.0
none,52,2934,0.1120682903907902,48,2925,0.2654867256637168,0.504424778761062,0.5263157894736843,0.8368421052631579,0.99375,0.0
none,125,238,0.1099537943456809,119,232,0.3716814159292035,0.3982300884955752,0.9333333333333332,0.7428571428571429,0.975,0.1729978137546115
none,137,625,0.1071344662855352,133,617,0.2920353982300885,0.4513274336283186,0.6470588235294117,0.8128342245989304,0.9902280130293158,0.9877809312608506
none,137,172,0.1064296342704988,133,165,0.2920353982300885,0.4513274336283186,0.6470588235294117,0.8074866310160428,0.9869281045751634,0.0060985936058892
none,51,221,0.1057248022554624,47,213,0.2654867256637168,0.4778761061946903,0.5555555555555556,0.8333333333333334,0.9933774834437086,0.9896454705132378
none,51,712,0.1057248022554624,47,704,0.2654867256637168,0.4778761061946903,0.5555555555555556,0.8333333333333334,0.9933774834437086,0.0
none,52,3423,0.1057248022554624,48,3415,0.2654867256637168,0.4778761061946903,0.5555555555555556,0.8333333333333334,0.9933774834437086,0.0
none,102,212,0.105019970240426,96,206,0.3451327433628319,0.3716814159292035,0.9285714285714286,0.8186813186813187,1.0,0.1942846934000651
none,125,690,0.1039627222178714,119,684,0.3451327433628319,0.3982300884955752,0.8666666666666667,0.7564102564102565,0.97682119205298,0.1390925195482042
none,102,665,0.0976192340825436,96,659,0.3451327433628319,0.3451327433628319,1.0,0.8195266272189349,0.9964028776978416,0.1338305791219075
none,101,169,0.0972668180750254,96,163,0.3451327433628319,0.3451327433628319,1.0,0.8165680473372781,0.9963898916967509,0.0883406480153401
none,102,621,0.0916281619547341,96,616,0.3451327433628319,0.3185840707964602,1.0833333333333337,0.8333333333333335,1.0,0.5
none,1668,1611,0.0623776333307228,1664,1607,0.2920353982300885,0.2654867256637168,1.1,0.8045454545454546,0.9943820224719102,0.461089113023546
none,1850,1226,0.0042289920902184,1848,1225,0.1327433628318584,0.079646017699115,1.6666666666666667,0.4,1.0,0.5
none,2122,1226,0.0042289920902184,2120,1225,0.1327433628318584,0.079646017699115,1.6666666666666667,0.4,1.0,0.5
none,981,2092,0.0042289920902184,979,2091,0.1327433628318584,0.079646017699115,1.6666666666666667,0.4,1.0,0.5
none,616,323,0.0028193280601456,615,322,0.1061946902654867,0.079646017699115,1.3333333333333337,0.3333333333333333,1.0,0.5
2,3674,1555,2.840840242346938,3641,1519,1.821428571428572,1.982142857142857,0.918918918918919,0.7868640699523051,0.8793026870974905,2.1629520536710817e-05
2,3771,339,2.285873724489796,3748,300,1.2857142857142856,2.169642857142857,0.5925925925925926,0.8194444444444443,0.9351335485764602,0.0156538724899292
2,760,264,2.2686543367346936,736,226,1.2857142857142856,2.1160714285714284,0.6075949367088608,0.8338607594936709,0.9276807980049876,0.0139711618423461
2,990,1536,2.260762117346938,966,1498,1.2857142857142856,2.1160714285714284,0.6075949367088608,0.8309599156118143,0.9249963305445472,0.0150865647527906
2,450,1163,2.2593271683673466,427,1124,1.2857142857142856,2.142857142857143,0.6,0.8200520833333332,0.9119606139588764,0.0106006615691714
2,1242,1162,2.237085459183673,1219,1124,1.2857142857142856,2.1160714285714284,0.6075949367088608,0.8222573839662446,0.912629884384604,0.0147262480523851
2,1673,1199,2.236726721938775,1649,1161,1.2857142857142856,2.1160714285714284,0.6075949367088608,0.8221255274261603,0.9274133571322326,0.0158630463812086
2,2550,1199,2.2238121811224487,2526,1161,1.3125,2.1160714285714284,0.6202531645569621,0.8006974941875484,0.9156573116691288,0.019652513662974
2,3290,1236,2.2159199617346936,3266,1199,1.3125,2.089285714285714,0.6282051282051283,0.8080847723704867,0.9238707747532158,0.0274434831407335
2,1643,657,2.2087452168367343,1620,618,1.2857142857142856,2.169642857142857,0.5925925925925926,0.7917952674897119,0.9177224623639888,0.0190709948539733
2,1993,321,2.2047991071428568,1970,282,1.2857142857142856,2.142857142857143,0.6,0.8002604166666666,0.919784495659982,0.0186638885074191
2,100,1199,2.203364158163265,76,1161,1.2857142857142856,2.1160714285714284,0.6075949367088608,0.8098628691983122,0.9096563981042654,0.0114347497622172
2,123,246,2.15493463010204,99,208,1.3125,2.1160714285714284,0.6202531645569621,0.7758977008524928,0.8941649300387019,0.0201476362016465
2,2129,1555,2.130899234693877,2105,1517,1.3125,2.089285714285714,0.6282051282051283,0.7770800627943485,0.8956574185765983,0.0232434961530897
2,1007,283,2.1280293367346936,983,245,1.3125,2.089285714285714,0.6282051282051283,0.7760334903192047,0.8960725075528702,0.0280854966905381
2,1459,320,2.124800701530612,1435,283,1.3125,2.0625,0.6363636363636364,0.7849191624701828,0.8983770665857728,0.0266376071506076
2,3475,1256,2.1190609056122445,3452,1219,1.2857142857142856,2.0625,0.6233766233766234,0.7991071428571428,0.9089090629327587,0.0227906227111816
2,2332,1218,2.117267219387754,2309,1181,1.2857142857142856,2.0625,0.6233766233766234,0.7984307359307359,0.9084192704325074,0.0267745309405856
2,3071,657,2.114756058673469,3047,620,1.3125,2.0625,0.6363636363636364,0.7812085873310362,0.8915607985480944,0.0203622115982903
2,272,1181,2.1075813137755097,249,1144,1.2857142857142856,2.0625,0.6233766233766234,0.7947781385281384,0.8988678090575276,0.0202513787481519
2,1850,1219,2.1047114158163263,1827,1181,1.2857142857142856,2.0625,0.6233766233766234,0.7936958874458875,0.8983310365947021,0.0215623829099867
s,3600,1536,1.4270567602040811,3582,1498,1.0178571428571428,2.1160714285714284,0.4810126582278481,0.6625582944703531,0.7505660377358491,0.0066933082209693
1,3674,1275,1.42024075255102,3641,1257,1.821428571428572,1.0178571428571428,1.7894736842105263,0.7660603715170278,0.9826259617771158,0.49900025261773
s,1795,1232,1.2254464285714284,1777,1199,1.0178571428571428,1.821428571428572,0.5588235294117647,0.6609907120743034,0.7537511032656664,0.0159943991237216
s,3420,1232,1.2254464285714284,3402,1199,1.0178571428571428,1.821428571428572,0.5588235294117647,0.6609907120743034,0.7537511032656664,0.0159943991237216
s,3196,334,1.2186304209183672,3178,301,1.0178571428571428,1.821428571428572,0.5588235294117647,0.6573142414860681,0.7495586937334511,0.016281697485182
1,3772,620,1.1967474489795915,3748,600,1.2857142857142856,1.125,1.1428571428571428,0.8273809523809523,0.9608294930875576,0.2591970443725586
1,1994,620,1.184550382653061,1971,600,1.2589285714285714,1.125,1.119047619047619,0.8363728470111448,0.9626822157434404,0.2420969009399414
1,3111,1517,1.1780931122448977,3088,1497,1.2857142857142856,1.1517857142857142,1.1162790697674418,0.7955426356589147,0.9658823529411764,0.2865010579427083
